url,filename
"http://localhost/Backgrounds/169167main_image_feature_759_ys_full.jpg","/home/afakes/code/ColorEngines/tmp/52e3b2de6bf63/169167main_image_feature_759_ys_full.jpg"
"http://localhost/Backgrounds/304895574_2d3fec018c_o.jpg","/home/afakes/code/ColorEngines/tmp/52e4cda6941f7/304895574_2d3fec018c_o.jpg"
"http://localhost/Backgrounds/211123956_0af4bb014d_o.jpg","/home/afakes/code/ColorEngines/tmp/52e4ced3d0c87/211123956_0af4bb014d_o.jpg"
"http://localhost/Backgrounds/161874main_image_feature_688_ys_full.jpg","/home/afakes/code/ColorEngines/tmp/52e4f3ce859f0/161874main_image_feature_688_ys_full.jpg"
